Transaction_ID,Date,Customer_ID,Age,Gender,Region,Product,Quantity,Stock_Level,Purchase_Frequency,Category,Unit_Price,Total_Sales,Low_Stock_Flag,Age_Category
TXN004970,2023-10-01,CUST04534,66,Male,West,Monitor,1,67,3,Computers,14000,14000,Sufficient,Senior
TXN004971,2024-04-18,CUST00309,69,Female,East,Tablet,1,179,1,Computers,18000,18000,Sufficient,Senior
TXN004972,2024-06-17,CUST01485,60,Male,West,Tablet,1,267,4,Computers,27000,27000,Sufficient,Senior
TXN004973,2023-01-06,CUST03547,36,Male,South,Camera,1,256,3,Electronics,25000,25000,Sufficient,Adult
TXN004974,2024-08-12,CUST00585,18,Female,North,Camera,3,200,5,Electronics,25000,75000,Sufficient,Young
TXN004975,2023-04-01,CUST00571,59,Male,East,Laptop,1,172,6,Computers,55000,55000,Sufficient,Senior
TXN004976,2024-03-25,CUST03068,40,Female,East,Tablet,2,100,2,Computers,22000,44000,Sufficient,Adult
TXN004977,2024-03-17,CUST03006,40,Male,West,Headphones,1,62,2,Accessories,1500,1500,Sufficient,Adult
TXN004978,2023-11-08,CUST04885,60,Male,East,Tablet,3,277,5,Computers,32000,96000,Sufficient,Senior
TXN004979,2023-08-22,CUST00463,22,Female,East,Headphones,3,299,5,Accessories,2500,7500,Sufficient,Young
TXN004980,2023-06-19,CUST04161,52,Female,North,Headphones,3,5,2,Accessories,1500,4500,Low,Middle-Aged
TXN004981,2024-04-25,CUST02428,68,Male,East,Smartphone,3,262,6,Electronics,28000,84000,Sufficient,Senior
TXN004982,2023-07-08,CUST00014,39,Male,North,Monitor,3,225,1,Computers,24000,72000,Sufficient,Adult
TXN004983,2023-07-13,CUST03292,40,Male,South,Laptop,2,122,4,Computers,55000,110000,Sufficient,Adult
TXN004984,2023-08-11,CUST03502,40,Male,East,Laptop,2,163,4,Computers,75000,150000,Sufficient,Adult
TXN004985,2024-01-04,CUST03083,37,Male,West,Camera,3,296,2,Electronics,55000,165000,Sufficient,Adult
TXN004986,2023-10-16,CUST02576,63,Female,South,Camera,3,213,5,Electronics,45000,135000,Sufficient,Senior
TXN004987,2023-01-17,CUST03658,36,Male,East,Headphones,1,187,2,Accessories,4500,4500,Sufficient,Adult
TXN004988,2023-09-22,CUST01448,24,Male,East,Smartwatch,1,42,3,Wearables,10000,10000,Sufficient,Young
TXN004989,2024-02-05,CUST01495,43,Female,East,Camera,1,286,2,Electronics,35000,35000,Sufficient,Middle-Aged
TXN004990,2023-07-04,CUST00907,52,Male,South,Speaker,2,127,2,Accessories,6500,13000,Sufficient,Middle-Aged
TXN004991,2023-06-16,CUST04368,37,Female,West,Camera,1,94,3,Electronics,55000,55000,Sufficient,Adult
TXN004992,2024-09-05,CUST03764,46,Female,North,Smartwatch,1,179,1,Wearables,10000,10000,Sufficient,Middle-Aged
TXN004993,2024-09-01,CUST00435,64,Female,North,Laptop,1,144,6,Computers,55000,55000,Sufficient,Senior
TXN004994,2023-01-26,CUST04444,59,Male,West,Camera,2,216,3,Electronics,25000,50000,Sufficient,Senior
TXN004995,2024-07-08,CUST02359,28,Male,West,Laptop,2,234,2,Computers,65000,130000,Sufficient,Adult
TXN004996,2023-07-29,CUST00626,55,Male,South,Tablet,1,119,5,Computers,22000,22000,Sufficient,Middle-Aged
TXN004997,2023-11-30,CUST04871,31,Female,West,Smartwatch,1,12,1,Wearables,4000,4000,Low,Adult
TXN004998,2024-02-13,CUST01831,44,Male,East,Camera,2,29,4,Electronics,55000,110000,Sufficient,Middle-Aged
TXN004999,2023-12-10,CUST03644,46,Male,North,Laptop,2,7,2,Computers,45000,90000,Low,Middle-Aged
TXN005000,2023-12-19,CUST01678,67,Male,North,Tablet,1,22,3,Computers,32000,32000,Sufficient,Senior
TXN005001,2023-05-16,CUST01661,25,Female,East,Camera,3,72,2,Electronics,55000,165000,Sufficient,Young
TXN005002,2023-04-05,CUST00021,30,Female,North,Laptop,3,91,5,Computers,65000,195000,Sufficient,Adult
TXN005003,2024-01-02,CUST00222,42,Female,North,Smartwatch,1,140,6,Wearables,6000,6000,Sufficient,Middle-Aged
TXN005004,2024-06-30,CUST02847,22,Female,East,Tablet,2,121,3,Computers,27000,54000,Sufficient,Young
TXN005005,2024-10-13,CUST00360,55,Female,East,Monitor,2,45,1,Computers,19000,38000,Sufficient,Middle-Aged
TXN005006,2024-07-09,CUST00651,69,Male,North,Smartwatch,2,198,2,Wearables,6000,12000,Sufficient,Senior
TXN005007,2023-02-09,CUST03966,63,Female,North,Speaker,1,85,3,Accessories,4500,4500,Sufficient,Senior
TXN005008,2023-01-13,CUST01625,22,Male,North,Headphones,1,116,4,Accessories,1500,1500,Sufficient,Young
TXN005009,2023-11-01,CUST03081,55,Male,South,Smartphone,3,121,2,Electronics,22000,66000,Sufficient,Middle-Aged
TXN005010,2023-01-12,CUST01408,33,Female,North,Monitor,1,220,1,Computers,24000,24000,Sufficient,Adult
TXN005011,2023-08-31,CUST04204,35,Male,East,Speaker,3,135,2,Accessories,2500,7500,Sufficient,Adult
TXN005012,2024-01-07,CUST03440,32,Female,North,Headphones,2,94,4,Accessories,1500,3000,Sufficient,Adult
TXN005013,2023-08-23,CUST04883,62,Female,West,Camera,1,140,5,Electronics,55000,55000,Sufficient,Senior
TXN005014,2023-09-25,CUST02408,55,Male,South,Smartphone,1,209,5,Electronics,12000,12000,Sufficient,Middle-Aged
TXN005015,2023-04-15,CUST04107,38,Male,North,Monitor,2,166,4,Computers,24000,48000,Sufficient,Adult
TXN005016,2024-11-16,CUST01200,30,Female,North,Laptop,1,75,4,Computers,55000,55000,Sufficient,Adult
TXN005017,2023-05-04,CUST00961,39,Male,East,Smartwatch,1,6,6,Wearables,4000,4000,Low,Adult
TXN005018,2024-03-30,CUST02832,51,Male,West,Laptop,3,61,1,Computers,55000,165000,Sufficient,Middle-Aged
TXN005019,2024-08-21,CUST02185,43,Female,South,Laptop,2,276,4,Computers,65000,130000,Sufficient,Middle-Aged
TXN005020,2023-11-18,CUST00796,24,Female,West,Smartphone,1,114,4,Electronics,22000,22000,Sufficient,Young
TXN005021,2023-03-09,CUST03368,56,Male,East,Smartwatch,2,71,5,Wearables,4000,8000,Sufficient,Senior
TXN005022,2023-03-23,CUST00616,19,Male,East,Smartphone,3,197,3,Electronics,12000,36000,Sufficient,Young
TXN005023,2024-11-14,CUST01883,66,Male,West,Camera,1,18,3,Electronics,25000,25000,Low,Senior
TXN005024,2024-03-11,CUST02799,35,Female,South,Smartphone,2,139,1,Electronics,22000,44000,Sufficient,Adult
TXN005025,2023-08-22,CUST00713,23,Female,East,Speaker,3,267,3,Accessories,2500,7500,Sufficient,Young
TXN005026,2024-08-30,CUST04921,64,Male,East,Speaker,1,6,1,Accessories,2500,2500,Low,Senior
TXN005027,2024-06-29,CUST01904,69,Male,West,Camera,2,164,5,Electronics,45000,90000,Sufficient,Senior
TXN005028,2023-05-08,CUST02473,61,Female,East,Headphones,1,103,3,Accessories,1500,1500,Sufficient,Senior
TXN005029,2023-07-08,CUST00567,37,Female,North,Headphones,3,70,6,Accessories,3500,10500,Sufficient,Adult
TXN005030,2024-01-18,CUST03768,50,Female,North,Camera,3,69,1,Electronics,45000,135000,Sufficient,Middle-Aged
TXN005031,2024-05-05,CUST02414,58,Male,South,Speaker,3,95,3,Accessories,4500,13500,Sufficient,Senior
TXN005032,2023-04-25,CUST02213,40,Male,South,Smartwatch,3,5,6,Wearables,8000,24000,Low,Adult
TXN005033,2024-10-29,CUST00931,67,Male,East,Monitor,1,182,4,Computers,14000,14000,Sufficient,Senior
TXN005034,2023-07-10,CUST04156,41,Male,North,Monitor,3,188,3,Computers,19000,57000,Sufficient,Middle-Aged
TXN005035,2024-05-24,CUST04184,43,Male,East,Smartphone,2,104,3,Electronics,22000,44000,Sufficient,Middle-Aged
TXN005036,2024-07-06,CUST03318,28,Female,West,Smartphone,1,262,2,Electronics,22000,22000,Sufficient,Adult
TXN005037,2024-07-26,CUST02975,64,Male,East,Smartphone,3,139,4,Electronics,18000,54000,Sufficient,Senior
TXN005038,2023-12-21,CUST01356,54,Female,South,Speaker,1,214,3,Accessories,2500,2500,Sufficient,Middle-Aged
TXN005039,2023-02-02,CUST03304,67,Female,North,Monitor,2,105,6,Computers,19000,38000,Sufficient,Senior
TXN005040,2024-08-15,CUST02316,56,Female,South,Smartwatch,1,221,5,Wearables,6000,6000,Sufficient,Senior
TXN005041,2024-04-30,CUST02865,66,Male,West,Headphones,2,8,6,Accessories,3500,7000,Low,Senior
TXN005042,2023-03-08,CUST01411,29,Female,North,Headphones,2,175,5,Accessories,3500,7000,Sufficient,Adult
TXN005043,2023-03-24,CUST02661,63,Female,West,Smartphone,2,216,1,Electronics,22000,44000,Sufficient,Senior
TXN005044,2024-02-05,CUST03412,35,Female,South,Smartwatch,1,174,3,Wearables,4000,4000,Sufficient,Adult
TXN005045,2023-09-13,CUST01357,22,Male,South,Tablet,1,87,5,Computers,18000,18000,Sufficient,Young
TXN005046,2024-05-26,CUST00702,31,Male,West,Monitor,3,137,3,Computers,14000,42000,Sufficient,Adult
TXN005047,2024-05-02,CUST01267,67,Female,North,Headphones,3,282,4,Accessories,1500,4500,Sufficient,Senior
TXN005048,2023-01-11,CUST00039,42,Female,East,Speaker,3,280,5,Accessories,6500,19500,Sufficient,Middle-Aged
TXN005049,2024-12-05,CUST04542,61,Female,West,Smartphone,1,27,6,Electronics,12000,12000,Sufficient,Senior
TXN005050,2024-12-13,CUST00673,32,Male,East,Monitor,2,90,3,Computers,14000,28000,Sufficient,Adult
TXN005051,2023-06-29,CUST01550,18,Male,East,Speaker,3,141,5,Accessories,4500,13500,Sufficient,Young
TXN005052,2024-08-02,CUST03362,40,Female,West,Speaker,3,200,1,Accessories,4500,13500,Sufficient,Adult
TXN005053,2024-03-20,CUST02762,20,Female,North,Laptop,1,198,2,Computers,65000,65000,Sufficient,Young
TXN005054,2023-06-14,CUST02566,24,Male,West,Speaker,2,127,2,Accessories,4500,9000,Sufficient,Young
TXN005055,2023-12-02,CUST00475,30,Female,North,Smartphone,3,248,1,Electronics,12000,36000,Sufficient,Adult
TXN005056,2023-03-07,CUST00472,67,Male,South,Camera,2,60,4,Electronics,35000,70000,Sufficient,Senior
TXN005057,2024-02-14,CUST04643,43,Male,East,Laptop,2,190,5,Computers,65000,130000,Sufficient,Middle-Aged
TXN005058,2023-04-22,CUST00928,41,Male,North,Headphones,3,248,1,Accessories,4500,13500,Sufficient,Middle-Aged
TXN005059,2024-07-18,CUST02652,59,Male,South,Monitor,2,41,1,Computers,24000,48000,Sufficient,Senior
TXN005060,2023-12-22,CUST01052,60,Male,North,Laptop,1,43,4,Computers,55000,55000,Sufficient,Senior
TXN005061,2023-10-15,CUST01861,32,Male,West,Smartphone,2,276,1,Electronics,18000,36000,Sufficient,Adult
TXN005062,2024-06-29,CUST03431,69,Male,West,Smartphone,3,194,3,Electronics,22000,66000,Sufficient,Senior
TXN005063,2024-12-08,CUST01605,47,Female,East,Monitor,1,44,4,Computers,9000,9000,Sufficient,Middle-Aged
TXN005064,2023-10-12,CUST02532,46,Male,North,Monitor,2,71,5,Computers,24000,48000,Sufficient,Middle-Aged
TXN005065,2024-06-25,CUST03361,26,Female,East,Tablet,1,65,1,Computers,32000,32000,Sufficient,Adult
TXN005066,2023-08-02,CUST04794,43,Male,South,Monitor,3,34,2,Computers,9000,27000,Sufficient,Middle-Aged
TXN005067,2023-02-09,CUST01527,57,Female,West,Smartwatch,2,149,5,Wearables,8000,16000,Sufficient,Senior
TXN005068,2024-12-01,CUST03125,53,Male,East,Camera,1,270,2,Electronics,55000,55000,Sufficient,Middle-Aged
TXN005069,2023-09-08,CUST02930,57,Female,North,Laptop,1,128,3,Computers,65000,65000,Sufficient,Senior
TXN005070,2024-10-13,CUST02798,61,Male,West,Tablet,1,39,6,Computers,18000,18000,Sufficient,Senior
TXN005071,2024-05-02,CUST01580,21,Male,South,Headphones,1,224,1,Accessories,1500,1500,Sufficient,Young
TXN005072,2023-09-17,CUST02928,60,Female,North,Smartphone,3,239,6,Electronics,12000,36000,Sufficient,Senior
TXN005073,2023-03-08,CUST03049,22,Male,West,Camera,1,269,6,Electronics,35000,35000,Sufficient,Young
TXN005074,2024-04-12,CUST01530,66,Male,East,Laptop,2,247,3,Computers,45000,90000,Sufficient,Senior
TXN005075,2024-05-10,CUST00575,40,Female,West,Speaker,3,117,5,Accessories,6500,19500,Sufficient,Adult
TXN005076,2023-09-28,CUST04638,23,Male,South,Smartwatch,2,35,3,Wearables,6000,12000,Sufficient,Young
TXN005077,2024-10-07,CUST01143,29,Male,South,Monitor,2,143,4,Computers,14000,28000,Sufficient,Adult
TXN005078,2023-06-02,CUST04756,42,Female,North,Monitor,1,88,3,Computers,9000,9000,Sufficient,Middle-Aged
TXN005079,2024-01-21,CUST04291,63,Female,South,Smartwatch,3,58,1,Wearables,6000,18000,Sufficient,Senior
TXN005080,2024-06-01,CUST04921,62,Male,North,Smartphone,2,292,5,Electronics,12000,24000,Sufficient,Senior
TXN005081,2023-08-27,CUST04054,45,Male,West,Headphones,2,111,6,Accessories,4500,9000,Sufficient,Middle-Aged
TXN005082,2023-06-01,CUST02781,38,Male,North,Camera,3,121,3,Electronics,35000,105000,Sufficient,Adult
TXN005083,2024-01-22,CUST04356,41,Male,West,Headphones,2,40,2,Accessories,3500,7000,Sufficient,Middle-Aged
TXN005084,2024-03-16,CUST01950,22,Male,South,Camera,1,30,1,Electronics,45000,45000,Sufficient,Young
TXN005085,2023-11-20,CUST01720,68,Male,East,Speaker,2,107,1,Accessories,6500,13000,Sufficient,Senior
TXN005086,2023-08-02,CUST04616,20,Male,North,Headphones,3,174,3,Accessories,4500,13500,Sufficient,Young
TXN005087,2024-09-02,CUST01824,55,Female,West,Headphones,2,61,1,Accessories,1500,3000,Sufficient,Middle-Aged
TXN005088,2023-09-12,CUST01970,25,Male,East,Camera,2,220,3,Electronics,25000,50000,Sufficient,Young
TXN005089,2024-06-15,CUST00516,69,Female,North,Tablet,3,278,6,Computers,22000,66000,Sufficient,Senior
TXN005090,2023-03-30,CUST00018,41,Female,North,Smartwatch,2,76,5,Wearables,6000,12000,Sufficient,Middle-Aged
TXN005091,2023-07-29,CUST01674,48,Female,West,Monitor,2,221,4,Computers,9000,18000,Sufficient,Middle-Aged
TXN005092,2023-09-23,CUST02968,45,Female,East,Smartphone,2,129,5,Electronics,22000,44000,Sufficient,Middle-Aged
TXN005093,2024-07-08,CUST01369,57,Female,North,Smartphone,1,153,3,Electronics,12000,12000,Sufficient,Senior
TXN005094,2024-08-22,CUST00021,39,Male,East,Monitor,2,241,6,Computers,9000,18000,Sufficient,Adult
TXN005095,2023-11-26,CUST02925,68,Male,East,Laptop,1,30,6,Computers,45000,45000,Sufficient,Senior
TXN005096,2024-08-17,CUST03313,32,Female,South,Smartwatch,1,39,5,Wearables,8000,8000,Sufficient,Adult
TXN005097,2024-08-17,CUST01818,56,Male,East,Tablet,1,50,1,Computers,27000,27000,Sufficient,Senior
TXN005098,2023-02-18,CUST02137,23,Male,West,Speaker,3,78,2,Accessories,6500,19500,Sufficient,Young
TXN005099,2023-07-09,CUST02746,63,Female,East,Smartwatch,3,67,2,Wearables,4000,12000,Sufficient,Senior
TXN005100,2024-02-02,CUST01243,33,Female,South,Smartphone,3,212,6,Electronics,18000,54000,Sufficient,Adult
TXN005101,2023-06-02,CUST03607,55,Female,North,Smartphone,2,130,4,Electronics,12000,24000,Sufficient,Middle-Aged
TXN005102,2023-12-01,CUST00321,37,Female,North,Speaker,3,296,6,Accessories,4500,13500,Sufficient,Adult
TXN005103,2023-11-02,CUST00354,65,Male,East,Speaker,3,248,5,Accessories,8500,25500,Sufficient,Senior
TXN005104,2023-05-16,CUST02130,62,Male,North,Speaker,1,16,2,Accessories,4500,4500,Low,Senior
TXN005105,2023-11-20,CUST04569,57,Male,East,Tablet,1,123,6,Computers,32000,32000,Sufficient,Senior
TXN005106,2024-08-15,CUST04541,57,Female,West,Monitor,2,127,5,Computers,19000,38000,Sufficient,Senior
TXN005107,2023-08-28,CUST01876,59,Female,West,Camera,2,72,1,Electronics,45000,90000,Sufficient,Senior
TXN005108,2024-02-26,CUST00653,68,Female,North,Speaker,3,179,2,Accessories,6500,19500,Sufficient,Senior
TXN005109,2024-11-30,CUST01942,69,Male,East,Headphones,1,270,1,Accessories,2500,2500,Sufficient,Senior
TXN005110,2023-04-29,CUST01848,48,Female,West,Monitor,3,116,4,Computers,9000,27000,Sufficient,Middle-Aged
TXN005111,2024-08-16,CUST04947,65,Female,East,Speaker,3,296,6,Accessories,2500,7500,Sufficient,Senior
TXN005112,2024-04-15,CUST04626,33,Male,South,Monitor,2,35,3,Computers,24000,48000,Sufficient,Adult
TXN005113,2023-12-30,CUST01927,49,Female,North,Camera,1,285,1,Electronics,35000,35000,Sufficient,Middle-Aged
TXN005114,2023-11-05,CUST02564,51,Male,North,Speaker,1,231,4,Accessories,2500,2500,Sufficient,Middle-Aged
TXN005115,2023-05-19,CUST02261,28,Female,North,Smartwatch,1,75,4,Wearables,10000,10000,Sufficient,Adult
TXN005116,2023-07-18,CUST00510,21,Male,South,Monitor,2,65,5,Computers,14000,28000,Sufficient,Young
TXN005117,2024-04-23,CUST02545,62,Female,North,Camera,3,288,1,Electronics,35000,105000,Sufficient,Senior
TXN005118,2024-02-12,CUST00646,62,Female,East,Headphones,2,295,1,Accessories,4500,9000,Sufficient,Senior
TXN005119,2023-04-29,CUST00844,59,Female,West,Headphones,2,8,1,Accessories,1500,3000,Low,Senior
TXN005120,2024-08-04,CUST03471,22,Male,East,Tablet,3,203,6,Computers,27000,81000,Sufficient,Young
TXN005121,2024-11-28,CUST03765,65,Male,East,Tablet,3,222,4,Computers,32000,96000,Sufficient,Senior
TXN005122,2023-05-09,CUST03175,43,Male,West,Speaker,2,15,4,Accessories,8500,17000,Low,Middle-Aged
TXN005123,2023-02-03,CUST03860,20,Male,South,Headphones,3,153,4,Accessories,3500,10500,Sufficient,Young
TXN005124,2024-02-24,CUST03343,19,Female,South,Smartwatch,2,201,5,Wearables,8000,16000,Sufficient,Young
TXN005125,2023-10-27,CUST00911,49,Female,West,Laptop,1,224,1,Computers,65000,65000,Sufficient,Middle-Aged
TXN005126,2023-10-19,CUST01160,31,Male,South,Smartphone,1,129,3,Electronics,28000,28000,Sufficient,Adult
TXN005127,2023-08-10,CUST01098,58,Female,South,Speaker,1,242,4,Accessories,4500,4500,Sufficient,Senior
TXN005128,2023-08-28,CUST02614,33,Male,West,Tablet,1,22,2,Computers,18000,18000,Sufficient,Adult
TXN005129,2023-11-11,CUST04087,36,Female,West,Camera,1,152,2,Electronics,55000,55000,Sufficient,Adult
TXN005130,2023-09-16,CUST00295,54,Female,North,Headphones,1,121,5,Accessories,1500,1500,Sufficient,Middle-Aged
TXN005131,2024-07-13,CUST04885,58,Female,South,Headphones,1,258,5,Accessories,4500,4500,Sufficient,Senior
TXN005132,2024-09-06,CUST02872,34,Male,North,Camera,3,126,1,Electronics,35000,105000,Sufficient,Adult
TXN005133,2023-07-06,CUST02439,60,Male,West,Monitor,1,11,6,Computers,19000,19000,Low,Senior
TXN005134,2024-11-05,CUST00156,20,Male,West,Speaker,1,38,5,Accessories,8500,8500,Sufficient,Young
TXN005135,2023-04-05,CUST01384,58,Male,West,Monitor,2,244,3,Computers,9000,18000,Sufficient,Senior
TXN005136,2024-12-13,CUST00407,31,Male,North,Smartwatch,3,207,1,Wearables,8000,24000,Sufficient,Adult
TXN005137,2023-08-14,CUST02239,30,Male,South,Monitor,2,224,3,Computers,14000,28000,Sufficient,Adult
TXN005138,2024-05-20,CUST04502,68,Female,North,Monitor,3,257,1,Computers,14000,42000,Sufficient,Senior
TXN005139,2023-05-13,CUST00905,25,Female,South,Speaker,1,257,2,Accessories,8500,8500,Sufficient,Young
TXN005140,2023-01-31,CUST01205,54,Female,South,Laptop,3,170,3,Computers,75000,225000,Sufficient,Middle-Aged
TXN005141,2023-07-23,CUST02752,44,Male,North,Headphones,3,74,2,Accessories,2500,7500,Sufficient,Middle-Aged
TXN005142,2024-11-25,CUST00234,26,Male,East,Headphones,2,265,5,Accessories,4500,9000,Sufficient,Adult
TXN005143,2023-07-27,CUST00362,57,Male,North,Headphones,3,186,5,Accessories,2500,7500,Sufficient,Senior
TXN005144,2024-01-13,CUST01015,55,Male,South,Laptop,3,150,3,Computers,45000,135000,Sufficient,Middle-Aged
TXN005145,2024-04-12,CUST03370,22,Male,East,Smartwatch,3,157,4,Wearables,4000,12000,Sufficient,Young
TXN005146,2023-01-04,CUST02191,35,Female,South,Tablet,3,270,3,Computers,18000,54000,Sufficient,Adult
TXN005147,2024-09-25,CUST00347,34,Female,North,Monitor,1,268,1,Computers,9000,9000,Sufficient,Adult
TXN005148,2023-09-12,CUST00416,61,Male,South,Speaker,2,268,6,Accessories,8500,17000,Sufficient,Senior
TXN005149,2024-12-21,CUST01822,53,Male,West,Laptop,1,170,2,Computers,65000,65000,Sufficient,Middle-Aged
TXN005150,2023-06-19,CUST03236,26,Male,East,Tablet,1,197,4,Computers,18000,18000,Sufficient,Adult
TXN005151,2023-06-18,CUST02497,18,Male,West,Camera,3,41,1,Electronics,35000,105000,Sufficient,Young
TXN005152,2023-10-10,CUST04331,38,Male,West,Smartphone,2,159,1,Electronics,28000,56000,Sufficient,Adult
TXN005153,2024-06-09,CUST01826,57,Female,North,Speaker,1,203,5,Accessories,4500,4500,Sufficient,Senior
TXN005154,2023-09-12,CUST04410,29,Male,South,Monitor,2,255,3,Computers,24000,48000,Sufficient,Adult
TXN005155,2023-10-28,CUST01687,26,Male,East,Speaker,2,283,4,Accessories,8500,17000,Sufficient,Adult
TXN005156,2024-08-31,CUST00952,28,Female,East,Tablet,3,30,5,Computers,22000,66000,Sufficient,Adult
TXN005157,2023-09-29,CUST01135,34,Male,South,Smartwatch,2,175,4,Wearables,10000,20000,Sufficient,Adult
TXN005158,2023-12-08,CUST02111,24,Male,West,Camera,3,261,2,Electronics,25000,75000,Sufficient,Young
TXN005159,2024-06-12,CUST02610,41,Male,West,Speaker,1,83,4,Accessories,2500,2500,Sufficient,Middle-Aged
TXN005160,2024-03-19,CUST01093,18,Male,West,Headphones,1,101,4,Accessories,2500,2500,Sufficient,Young
TXN005161,2023-08-28,CUST00413,38,Male,East,Headphones,2,147,6,Accessories,1500,3000,Sufficient,Adult
TXN005162,2024-03-30,CUST02874,45,Male,North,Smartwatch,3,103,3,Wearables,6000,18000,Sufficient,Middle-Aged
TXN005163,2023-02-06,CUST02532,44,Female,South,Laptop,2,41,1,Computers,65000,130000,Sufficient,Middle-Aged
TXN005164,2023-07-10,CUST03582,59,Female,West,Monitor,1,240,5,Computers,9000,9000,Sufficient,Senior
TXN005165,2024-05-28,CUST02991,18,Female,East,Camera,3,70,1,Electronics,45000,135000,Sufficient,Young
TXN005166,2024-06-15,CUST03959,18,Male,East,Smartwatch,2,36,6,Wearables,10000,20000,Sufficient,Young
TXN005167,2024-12-28,CUST02498,41,Male,South,Headphones,1,276,5,Accessories,2500,2500,Sufficient,Middle-Aged
TXN005168,2023-03-18,CUST00481,58,Female,North,Headphones,1,64,2,Accessories,2500,2500,Sufficient,Senior
TXN005169,2024-05-15,CUST00580,59,Male,West,Laptop,2,24,1,Computers,55000,110000,Sufficient,Senior
TXN005170,2023-07-03,CUST00770,60,Female,East,Laptop,2,292,5,Computers,55000,110000,Sufficient,Senior
TXN005171,2024-08-25,CUST00790,68,Female,West,Camera,1,235,1,Electronics,25000,25000,Sufficient,Senior
TXN005172,2024-07-25,CUST03326,44,Male,East,Tablet,3,201,3,Computers,27000,81000,Sufficient,Middle-Aged
TXN005173,2024-02-03,CUST00675,56,Female,North,Smartwatch,2,134,6,Wearables,8000,16000,Sufficient,Senior
TXN005174,2023-10-07,CUST02863,61,Female,North,Monitor,2,295,4,Computers,9000,18000,Sufficient,Senior
TXN005175,2023-01-02,CUST02906,57,Female,West,Smartwatch,3,88,4,Wearables,4000,12000,Sufficient,Senior
TXN005176,2023-06-28,CUST02053,50,Male,East,Speaker,1,229,1,Accessories,2500,2500,Sufficient,Middle-Aged
TXN005177,2024-09-01,CUST01283,19,Female,South,Camera,1,207,6,Electronics,55000,55000,Sufficient,Young
TXN005178,2024-04-01,CUST04604,30,Male,South,Laptop,3,199,2,Computers,55000,165000,Sufficient,Adult
TXN005179,2024-12-03,CUST00769,68,Female,West,Speaker,1,99,3,Accessories,8500,8500,Sufficient,Senior
TXN005180,2023-02-11,CUST00158,21,Male,West,Monitor,1,275,5,Computers,24000,24000,Sufficient,Young
TXN005181,2023-07-09,CUST00572,22,Female,West,Laptop,1,63,3,Computers,65000,65000,Sufficient,Young
TXN005182,2024-04-16,CUST00831,67,Female,North,Smartwatch,2,220,5,Wearables,4000,8000,Sufficient,Senior
TXN005183,2024-09-12,CUST00514,19,Male,North,Smartphone,2,75,2,Electronics,22000,44000,Sufficient,Young
TXN005184,2023-03-04,CUST04540,51,Female,North,Smartphone,2,293,3,Electronics,12000,24000,Sufficient,Middle-Aged
TXN005185,2023-12-02,CUST04866,24,Male,South,Speaker,2,280,4,Accessories,6500,13000,Sufficient,Young
TXN005186,2023-10-05,CUST02623,23,Male,South,Tablet,2,204,2,Computers,32000,64000,Sufficient,Young
TXN005187,2023-11-14,CUST04164,38,Male,West,Laptop,1,299,3,Computers,75000,75000,Sufficient,Adult
TXN005188,2024-08-22,CUST01134,53,Female,West,Camera,3,206,2,Electronics,25000,75000,Sufficient,Middle-Aged
TXN005189,2024-11-19,CUST01845,63,Female,North,Monitor,2,8,4,Computers,19000,38000,Low,Senior
TXN005190,2024-04-05,CUST02357,36,Male,South,Monitor,3,224,5,Computers,19000,57000,Sufficient,Adult
TXN005191,2024-11-26,CUST02373,47,Female,East,Smartwatch,3,282,1,Wearables,8000,24000,Sufficient,Middle-Aged
TXN005192,2024-04-25,CUST02674,59,Female,East,Smartphone,3,230,3,Electronics,22000,66000,Sufficient,Senior
TXN005193,2023-04-07,CUST03264,35,Female,South,Tablet,2,59,3,Computers,22000,44000,Sufficient,Adult
TXN005194,2024-07-10,CUST01968,32,Female,West,Smartwatch,1,231,1,Wearables,10000,10000,Sufficient,Adult
TXN005195,2024-03-20,CUST03638,30,Male,West,Tablet,3,95,4,Computers,32000,96000,Sufficient,Adult
TXN005196,2023-12-15,CUST03386,52,Male,North,Tablet,1,281,1,Computers,22000,22000,Sufficient,Middle-Aged
TXN005197,2023-02-27,CUST02575,42,Female,West,Smartwatch,3,211,3,Wearables,10000,30000,Sufficient,Middle-Aged
TXN005198,2024-10-04,CUST04154,41,Female,East,Headphones,1,76,5,Accessories,2500,2500,Sufficient,Middle-Aged
TXN005199,2023-10-24,CUST03276,53,Male,West,Tablet,2,48,3,Computers,22000,44000,Sufficient,Middle-Aged
TXN005200,2024-03-19,CUST03618,50,Female,North,Tablet,3,52,6,Computers,32000,96000,Sufficient,Middle-Aged
TXN005201,2024-02-15,CUST00242,23,Female,North,Monitor,2,29,4,Computers,9000,18000,Sufficient,Young
TXN005202,2024-01-02,CUST00775,19,Female,East,Tablet,1,299,4,Computers,22000,22000,Sufficient,Young
TXN005203,2024-04-26,CUST01827,49,Male,East,Smartwatch,1,162,6,Wearables,10000,10000,Sufficient,Middle-Aged
TXN005204,2023-07-21,CUST01983,24,Male,South,Headphones,1,23,2,Accessories,4500,4500,Sufficient,Young
TXN005205,2023-08-17,CUST04218,26,Female,South,Speaker,3,276,1,Accessories,2500,7500,Sufficient,Adult
TXN005206,2024-08-08,CUST04545,43,Female,East,Monitor,2,100,6,Computers,9000,18000,Sufficient,Middle-Aged
